"FUZE Fabric #","Wash","Customer Fabric Code","Factory Fabric Code","Brand","Textile Mill (Treatment)","Application Method","Application Recipe","Fabric Content #1","% Content 1","Fabric Content #2","% Content 2","Fabric Content #3","% Content 3","Fabric Finish Note","Fabric Construction Description","Fabric Color","Fuze Treatment Location","Fuze Application Date","Fabric Submission Document","Fabric Submission Document : URL","Fabric Submission Image","Fabric Submission Image : URL","Textile Mill","Full Width","Weight (gsm)","Yarn / Filament","Note","Fuze application Date","Fuze treatment Location","Weight
(gsm) ","Pad Recipe","Production Trial Completed","ICP Sent","ICP RCVD","ICP Passed","AMB Sent","AMB RCVD","AMB Pass","Category","Program Name"," Status Note","STATUS","PTC#","ICP Sent#","ICP RCVD#","ICP Passed#","AMB Sent#","AMB RCVD#","AMB PASS#","Progress Count","Progress Percentage","Progress Percentage Numeric","Record ID"
"1297","0","Tex_WMTD05117","","","","spray","3 ppm 7 pump 15 Fabric - ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Blue","","01/02/2025","","","","","Texwell","58""","115","","","3/28/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e071aeaaf02c8b3da19"
"1298","0","Tex_KIHX05120-1","","","","spray","3 ppm 7 pump 15 Fabric - ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","","","01/02/2025","","","","","Texwell","64""","120","","","3/28/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e071aeaaf02c8b3da1c"
"1299","0","Tex_WMHD75100-2","","","","spray","3 ppm 7 pump 15 Fabric - ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","Blue","","01/02/2025","","","","","Texwell","62""","100","","","3/28/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da1f"
"1300","0","Tex_KJHQ10160-2","","","","spray","3 ppm 7 pump 15 Fabric - ISO Air/Other","Polyester","94%","Spandex","6%","","0%","","Knit","Grey","","01/02/2025","","","","","Texwell","62""","160","","兩邊垂墜布樣","3/28/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da22"
"1301","0","Tex_KJHQ10160-2","","","","spray","3 ppm 7 pump 15 Fabric  ISO Air/Other","Polyester","94%","Spandex","6%","","0%","","Knit","Grey","","01/02/2025","","","","","Texwell","62""","160","","Retest (Center flat part)","3/28/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da25"
"1302","0","Tex_KJHQ10195-4","","","","spray","3 ppm 7 pump 15 Fabric - ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Blue/Grey","","01/02/2025","","","","","Texwell","62""","195","","兩邊垂墜布樣","3/28/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da28"
"1303","0","Tex_KJHQ10195-4","","","","spray","3 ppm 7 pump 15 Fabric - ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","Blue/Grey","","01/02/2025","","","","","Texwell","62""","195","","Retest (Center flat part)","3/28/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da2b"
"1304","0","Tex_KIHQ75176","","","","spray","3 ppm 7 pump 15 Fabric - ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","高山紅","","01/02/2025","","","","","Texwell","62""","165","","","3/28/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da2e"
"1305","0","90163-PFP","","","","spray","10 ppm 10 pump 10 Fabric - ISO Air/Other","Polyester","88%","Spandex","12%","","0%","","Knit","","","01/02/2025","","","","","MAS?","","285","","","","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da31"
"1306","0","10356 PFD","","","","spray","10 ppm 10 pump 10 Fabric - ISO Air/Other","Nylon","81%","Spandex","19%","","0%","","Knit","White","","01/02/2025","","","","","MAS?","","190","","","","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da34"
"1307","0","10356 PFD","","","","spray","10 ppm 10 pump 10 Fabric - ISO Air/Other","Nylon","81%","Spandex","19%","","0%","","Knit","White","","01/02/2025","","","","","MAS?","","190","","50washes","","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da37"
"1308","0","F14 FOTL Black Seamless 6""","","","","spray","10 ppm 5 pump 15 Fabric - ISO Air/Other","Cotton","100%","","0%","","0%","","","Black","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da3a"
"1309","0","B-TOP001","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO3.5kg Air/Other","Polyester","100%","Spandex","0%","","0%","","Knit","Orange","","01/02/2025","","","","","N/A","53""","225","","To verify Bodynit's efficacy","4/29/19","Bodynits Batam","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da3d"
"1310","0","233tc Hollaner","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","unknown","63""","136","","Hollander 自行送測，no sterilization. AATCC 96, 5w 91%","3/1/19","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da40"
"1311","0","","","","","spray"," ppm  pump  Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","Knit","Yellow","","01/02/2025","","","","","N/A","","","","","5/13/19","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da43"
"1312","0"," PIQUE 36/1","","","","spray"," ppm  pump  Fabric 0.02 ISO Air/Other","Supima Cotton","100%"," ","0%","","0%","","Knit","Orange","","01/02/2025","","","","","N/A","","","","","5/13/19","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da46"
"1313","0","","","","","spray"," ppm  pump  Fabric 0.02 ISO Air/Other","","100%","","0%","","0%","","Woven","Green","","01/02/2025","","","","","飯飯紡織","","","","","5/13/19","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da49"
"1314","0","CC3184-F","","","","spray","3 ppm 7 pump 20 Fabric - ISO Air/Other","polyester","87%","Spandex","13%"," ","0%","","","Navy","","01/02/2025","","","","","","60","150","","treated wet","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da4c"
"1315","0","233tc Keeco","","","","spray","3 ppm ? pump 15 Fabric 0.02 ISO Air/Other","Cotton","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","HD","64""","135","","machine moved to new building. gold/silver nozzle reversed , pump un calibrated, pump flow uncertain (lower than 6ml/min) ","6/12/19","WldTex","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da4f"
"1316","0","NV181097X-1","","","","spray","10 ppm 12 pump - Fabric - ISO40psi Air/Other","Recycled Polyester","88%","Spandex","12%","","0%","","Knit","White/Grey","","01/02/2025","","","","","TLC","62","200","","285g/y, width 60"",  Only normal dyeing, finishing, brushing, no other special treatment. Simply wicking, not softner. TLC 送測0W&3W","5/22/19","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da52"
"1317","0","NV181097X-1","","","","spray","10 ppm 12 pump - Fabric - ISO40psi Air/Other","Recycled Polyester","88%","Spandex","12%","","0%","","Knit","White/Grey","","01/02/2025","","","","","TLC","62","200","","285g/y, width 60"",  Only normal dyeing, finishing, brushing, no other special treatment. Simply wicking, not softner. TLC 送測0W&3W","5/22/19","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da55"
"1318","0","NV181091X-0","","","","spray","10 ppm 12 pump - Fabric - ISO40psi Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","TLC","56""","120","","54"" cuttable, 120gsm/repeat, TLC送測 0w & 3w","5/22/19","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da58"
"1319","0","NV181091X-0","","","","spray","10 ppm 12 pump - Fabric - ISO40psi Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","TLC","56""","120","","54"" cuttable, 120gsm/repeat, TLC送測 0w & 3w","5/22/19","West Jordan","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e081aeaaf02c8b3da5b"
"1320","0","AA0281","","","","spray",">9 ppm 5 pump 15 Fabric - ISO Air/Other","Polyester","74%","Spandex","26%","","0%","","Knit","Smoke","","01/02/2025","","","","","N/A","64""","183","","Ag 9.56ppm, AU 10.57ppm; 62""cuttable, mechanical wicking; tested 6/26 58""width 193gsm","6/16/19","Bodynits","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e091aeaaf02c8b3da5e"
"1321","0","AA0124-A","","","","spray",">9 ppm 5 pump 15 Fabric - ISO Air/Other","Nylon","56%","Polyester","33%","Spandex","11%","","Knit","Navy","","01/02/2025","","","","","N/A","60""","171","","Ag 9.56ppm, AU 10.57ppm; 58"" cuttable, mechanical wicking, 58"" width 172gsm","6/16/19","Bodynits","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e091aeaaf02c8b3da61"
"1322","0","AA0124-A","","","","spray",">9 ppm 5 pump 15 Fabric - ISO Air/Other","Nylon","56%","Polyester","33%","Spandex","11%","","Knit","Light grey heather ","","01/02/2025","","","","","N/A","60""","171","","Ag 9.56ppm, AU 10.57ppm; 58"" cuttable, mechanical wicking, 59"" width 180gsm ","6/16/19","Bodynits","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e091aeaaf02c8b3da64"
"1323","0","AA0124-A","","","","spray",">9 ppm 5 pump 15 Fabric - ISO Air/Other","Nylon","56%","Polyester","33%","Spandex","11%","","Knit","bright white","","01/02/2025","","","","","N/A","60""","171","","Ag 9.56ppm, AU 10.57ppm; 58"" cuttable, mechanical wicking, 59"" width 179gsm","6/16/19","Bodynits","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e091aeaaf02c8b3da67"
"1324","0","AA0124-AE","","","","spray",">9 ppm 5 pump 15 Fabric - ISO Air/Other","Nylon","56%","Polyester","33%","Spandex","11%","","Knit","White Splatter print","","01/02/2025","","","","","N/A","60""","171","","Ag 9.56ppm, AU 10.57ppm, 58"" cuttable, mechanical wicking, 59"" width 180gsm ","6/16/19","Bodynits","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e091aeaaf02c8b3da6a"
"1325","0","RT1901223","","","","spray","10 ppm 15 pump - Fabric 0.02 ISO Air/Other","Recycled Polyester","71%","Spandex","29%","","0%","","","","","01/02/2025","","","","","","52""","235","","50"" cuttable","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e091aeaaf02c8b3da6d"
"1326","0","RT1809143","","","","spray","10 ppm 15 pump - Fabric 0.02 ISO Air/Other","Recycled Polyester","87%","Spandex","13%","","0%","","","","","01/02/2025","","","","","","62""","180","","60"" cuttable","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e091aeaaf02c8b3da70"
"1327","0","AA0124-A","","","","spray","1.5 ppm 5 pump 15 Fabric 0.02 ISO Air/Other","Nylon","56%","Polyester","33%","Spandex","11%","","Knit","Navy","","01/02/2025","","","","","N/A","60""","171","","58"" cuttable, mechanical wicking, 152cm FW 187gsm","6/27/19","Bodynits","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da73"
"1328","0","AA0664","","","","spray","1.5 ppm 5 pump 15 Fabric 0.02 ISO Air/Other","Nylon","56%","Polyester","33%","Spandex","11%","","Knit","After Party","","01/02/2025","","","","","N/A","60""","179","","Space dye on Nylon, Bodynits self operation, 152.4cm FW 182gsm","6/27/19","Bodynits","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da76"
"1329","0","AF150","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO3.8kgf Air/Other","Polyester","100%","","0%","","0%","","Knit","Maritime Blue","","01/02/2025","","","","","Lovetex/上海中濤紡織","150cm","230","","75Dpolyester, 50D PBT, wicking retreatment at Texwell. Treated wet ","7/23/19","Texwell","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da79"
"1330","0","W5668WJ-10","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","N/A","177cm","","","","7/24/19","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da7c"
"1331","0","W5668WJ-10. 50washes","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Woven","White","","01/02/2025","","","","","N/A","177cm","","","","7/24/19","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da7f"
"1332","0","CC9006","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","polyester","66%","lyocell","29%","Spandex","5%","","Knit","Grey Heather ","","01/02/2025","","","","","Handa","67""","165","","","7/24/19","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da82"
"1333","0","BLE207-LUL","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","83%","Spandex","17%","","0%","","Knit","Pink ","","01/02/2025","","","","","","135cm","150","","","7/24/19","Longson","151","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da85"
"1334","0","BLA103","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","100%","","0%","","0%","","Knit","White","","01/02/2025","","","","","","170cm","150","","","7/24/19","Longson","148","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da88"
"1335","0","BLA710-COL","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","60%","Polyester","30%","Spandex","10%","","Knit","Blue heather","","01/02/2025","","","","","","152cm","150","","","7/24/19","Longson","152","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da8b"
"1336","0","BLA830-CAT","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Polyester","94%","Spandex","6%","","0%","","Knit","Grey Heather ","","01/02/2025","","","","","","160cm","150","","","7/24/19","Longson","159","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da8e"
"1337","0","BLE209-LUL","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","82%","spandex","18%"," ","0%","","Knit","Black","","01/02/2025","","","","","","152cm","150","","","7/24/19","Longson","179-208","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da91"
"1338","0","BLL009","","","","spray","3 ppm 7 pump 15 Fabric 0.02 ISO Air/Other","Nylon","95%","spandex","5%"," ","0%","","Knit","Navy","","01/02/2025","","","","","","152cm","150","","","7/24/19","Longson","234","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da94"
"1339","0","","","","","spray","10 ppm 10 pump - Fabric 0.02 ISO Air/Other","Polyester ","100%","Spandex","0%","","0%","","Knit","Camo","","01/02/2025","","","","","","","","","","7/24/19","Longson","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da97"
"1340","0","","","","","spray","10 ppm 10 pump - Fabric 0.02 ISO Air/Other","Polyester ","100%","Spandex","0%","","0%","","","While","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da9a"
"1341","0","472794","","","","spray","10 ppm 15 pump - Fabric 0.02 ISO Air/Other","Cotton","100%","Spandex","0%","","0%","","","Green ","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3da9d"
"1342","0","472794","","","","spray","40 ppm 15 pump - Fabric 0.02 ISO Air/Other","Cotton","100%","Spandex","0%","","0%","","","Green ","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3daa0"
"1343","0","472794","","","","spray","40 ppm 15 pump - Fabric 0.02 ISO Air/Other","Cotton","100%","Spandex","0%","","0%","","","Green ","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3daa3"
"1344","0","472794","","","","spray","40 ppm 15 pump - Fabric 0.02 ISO Air/Other","Cotton","100%","Spandex","0%","","0%","","","Green ","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3daa6"
"1345","0","472794","","","","spray","40 ppm 15 pump - Fabric 0.02 ISO Air/Other","Cotton","100%","Spandex","0%","","0%","","","Green ","","01/02/2025","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3daa9"
"1346","0","481591","","","","spray","6 ppm 9 pump 40 Fabric - ISO Air/Other","POLYESTER","77%","Spandex","23%","","0%","","","Raspberry","","01/02/2025","","","","","Antex","60""","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3daac"
"1347","0","478561","","","","spray","6 ppm 9 pump 40 Fabric - ISO Air/Other","POLYESTER","84%","Spandex","14%"," ","0%","","","Orange","","01/02/2025","","","","","Antex","60""","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0a1aeaaf02c8b3daaf"
"1348","0","NV181097X-1","","","","spray","10 ppm 15 pump - Fabric - ISO Air/Other","Recycled Polyester","88%","Spandex","12%","","0%","","","White/Grey","","01/02/2025","","","","","","","","","3w before treatment","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.00%","0","67772e0b1aeaaf02c8b3dab2"
